date,race,class,distance,surface,condition,horse_number,horse_name,gear,horse_rating,horse_weight,hcp_weight,c_wt,bar,jockey,trainer,running_position,pl,time,lbw,,,,,,l100m_time_2,l100m_distance_2,off_rail_2,l100m_km_hr_2,,time_2,peak_km_hr_2,avg_km_hr_2,distance_traveled_2,margin_2,finish_3,no_3,horse_name_3,win_div_3,rating_3,c_weight_3,jockey_3,trainer_3,draw_3,running_pos_3,finish_time_3,lbw_3,h_weight_3
16/08/2019,4,C4,1400,T,GOOD,4,SUN SNIPER,BB,58,501,55.5,55.5,10,V DURIC,DL FREEDMAN,2-2-02,2,1:23.22,0.8,,,SUN SNIPER,,,6.08,101,1.3,59.7,,1:23.22,68.2,61.2,1417,3/4,2,4,SUN SNIPER,$13,58,55.5,V DURIC,DL FREEDMAN,10,2-2-02,1:23.22,0.75L,501kg
16/08/2019,4,C4,1400,T,GOOD,8,RUNMINDERBINDERRUN,B,50,478,51.5,50.5,4,APP I AMIRUL,S GRAY,10-10-03,3,1:23.48,2.3,,,RUNMINDERBINDERRUN,,,6,101,8.2,60.6,,1:23.48,66.7,61.2,1420,1 1/2,3,8,RUNMINDERBINDERRUN,$67,50,50.5,I AMIRUL,S GRAY,4,10-10-03,1:23.48,2.25L,478kg
16/08/2019,4,C4,1400,T,GOOD,1,LORD OF CLOUD,"B, TT",66,495,59.5,56.5,2,APP WH KOK,KY YOUNG,9-9-04,4,1:23.50,2.5,,,LORD OF CLOUD,,,5.97,101,5.9,60.9,,1:23.50,67.7,61.0,1416,head,4,1,LORD OF CLOUD,$15,66,56.5,WH KOK,KY YOUNG,2,9-9-04,1:23.50,2.45L,495kg
16/08/2019,4,C4,1400,T,GOOD,7,GOLDEN DASH,SR,51,482,52,49,9,APP T KRISNA,R LE GRANGE,4-8-05,5,1:23.63,3.3,,,GOLDEN DASH,,,6.11,101,3.2,59.4,,1:23.63,70.4,61.0,1417,3/4,5,7,GOLDEN DASH,$59,51,49,T KRISNA,R LE GRANGE,9,4-8-05,1:23.63,3.2L,482kg
16/08/2019,4,C4,1400,T,GOOD,5,BLACK QUAIL,VIS,55,492,54,54,3,R WOODWORTH,M WALKER,1-1-06,6,1:23.74,4.1,,,BLACK QUAIL,,,6.34,101,1.4,57.3,,1:23.74,68.5,60.7,1414,3/4,6,5,BLACK QUAIL,$40,55,54,R WOODWORTH,M WALKER,3,1-1-06,1:23.74,3.95L,492kg
16/08/2019,4,C4,1400,T,GOOD,6,OVERCOMING,,54,478,53.5,53.5,7,D MOOR,J PETERS,7-5-07,7,1:23.76,4.2,,,OVERCOMING,,,6.29,101,5.6,57.8,,1:23.76,67,60.9,1419,short head,7,6,OVERCOMING,$38,54,53.5,D MOOR,J PETERS,7,7-5-07,1:23.76,4.1L,478kg
16/08/2019,4,C4,1400,T,GOOD,2,ABSOLUTE MIRACLE,B,62,502,57.5,57.5,5,A COLLETT,RB MARSH,8-7-08,8,1:24.09,6.2,,,ABSOLUTE MIRACLE,,,6.4,101,5.7,56.2,,1:24.09,68.1,60.8,1422,2,8,2,ABSOLUTE MIRACLE,$85,62,57.5,MS A COLLETT,RB MARSH,5,8-7-08,1:24.09,6.1L,502kg
16/08/2019,4,C4,1400,T,GOOD,10,SILVER WAY,"B, TT",48,483,50.5,49.5,1,TH KOH,RB MARSH,6-6-09,9,1:24.32,7.7,,,SILVER WAY,,,6.4,101,0.5,56.8,,1:24.32,67.4,60.3,1413,1 1/2,9,10,SILVER WAY,$691,48,49.5,TH KOH,RB MARSH,1,6-6-09,1:24.32,7.6L,483kg
16/08/2019,4,C4,1400,T,GOOD,3,GALILEO'S APPROACH,"B, TT",60,517,56.5,56.5,8,M KELLADY,S BAERTSCHIGER,5-4-10,10,1:24.58,9.2,,,GALILEO'S APPROACH,,,6.49,100,4.5,55.4,,1:24.58,68.8,60.4,1421,1 1/2,10,3,GALILEO'S APPROACH,$118,60,56.5,M KELLADY,S BAERTSCHIGER,8,5-4-10,1:24.58,9.1L,517kg
16/08/2019,5,C5,1400,T,GOOD,1,LIM'S HONOUR,B,42,477,60,57,6,CS CHIN,D MEAGHER,10-11-01,1,1:24.88,0,,,LIM'S HONOUR,,,5.68,101,6.2,64,,1:24.88,64.9,60.2,1420,-,1,1,LIM'S HONOUR,$33,42,57,CS CHIN,D MEAGHER,6,10-11-01,1:24.88,--,477kg
16/08/2019,5,C5,1400,T,GOOD,6,KING WARRIOR,WK,35,477,56.5,53.5,9,APP WH KOK,L KHOO,1-1-02,2,1:24.95,0.5,,,KING WARRIOR,,,6.08,101,2.7,59.7,,1:24.95,67,59.9,1414,1/2,2,6,KING WARRIOR,$54,35,53.5,WH KOK,L KHOO,9,1-1-02,1:24.95,0.5L,477kg
16/08/2019,5,C5,1400,T,GOOD,4,LUCKY TIGER,"WK, SR",40,502,59,59,5,L BEUZELIN,RB MARSH,7-8-03,3,1:25.04,1,,,LUCKY TIGER,,,6.08,101,5.2,59.7,,1:25.04,65.3,59.9,1417,1/2,3,4,LUCKY TIGER,$51,40,59,L BEUZELIN,RB MARSH,5,7-8-03,1:25.04,1L,502kg
16/08/2019,5,C5,1400,T,GOOD,7,MIRACLE TIME,,35,459,56.5,56.5,10,V DURIC,S GRAY,8-7-04,4,1:25.20,2,,,MIRACLE TIME,,,6,101,7.6,60.6,,1:25.20,63.6,59.8,1416,1,4,7,MIRACLE TIME,$45,35,56.5,V DURIC,S GRAY,10,8-7-04,1:25.20,2L,459kg
16/08/2019,5,C5,1400,T,GOOD,2,ANALYST,,41,437,59.5,58.5,11,R ZAWARI,M WALKER,4-5-05,5,1:25.25,2.3,,,ANALYST,,,6.23,101,5.5,58.3,,1:25.25,66,59.9,1421,neck,5,2,ANALYST,$178,41,58.5,R ZAWARI,M WALKER,11,4-5-05,1:25.25,2.3L,437kg
16/08/2019,5,C5,1400,T,GOOD,9,GANGNAM CLASSIC,TT,34,511,56,56,7,S NOH,J SAIMEE,5-4-06,6,1:25.26,2.4,,,GANGNAM CLASSIC,,,6.14,101,2.5,59.2,,1:25.26,64.3,59.7,1415,short head,6,9,GANGNAM CLASSIC,$16,34,56,S NOH,J SAIMEE,7,5-4-06,1:25.26,2.45L,511kg
16/08/2019,5,C5,1400,T,GOOD,8,VENUS DE MILO,B,35,430,56.5,56.5,3,I AZHAR,M WALKER,9-9-07,7,1:25.48,3.7,,,VENUS DE MILO,,,6,101,6.1,60.6,,1:25.48,63.6,59.4,1411,1 1/4,7,8,VENUS DE MILO,$45,35,56.5,I AZHAR,M WALKER,3,9-9-07,1:25.48,3.7L,430kg
16/08/2019,5,C5,1400,T,GOOD,3,WEST NORTH HILL,"B, TT",41,510,59.5,58.5,4,TH KOH,J LIM,6-6-08,8,1:25.53,4,,,WEST NORTH HILL,,,6.2,101,1.5,58.6,,1:25.53,64.9,59.3,1411,neck,8,3,WEST NORTH HILL,$94,41,58.5,TH KOH,J LIM,4,6-6-08,1:25.53,4L,510kg
16/08/2019,5,C5,1400,T,GOOD,5,WILDFIRE,B,39,461,58.5,58.5,2,R WOODWORTH,M WALKER,3-2-09,9,1:25.60,4.5,,,WILDFIRE,,,6.2,101,3.2,58.6,,1:25.60,65.3,59.5,1417,1/2,9,5,WILDFIRE,$36,39,58.5,R WOODWORTH,M WALKER,2,3-2-09,1:25.60,4.5L,461kg
16/08/2019,5,C5,1400,T,GOOD,11,EXCELLENT MOON,"TT, VIS",32,436,55,52,1,APP T KRISNA,H TAKAOKA,2-3-10,10,1:25.62,4.6,,,EXCELLENT MOON,,,6.2,101,0.5,58.6,,1:25.62,65.3,59.3,1412,short head,10,11,EXCELLENT MOON,$141,32,52,T KRISNA,H TAKAOKA,1,2-3-10,1:25.62,4.65L,436kg
16/08/2019,5,C5,1400,T,GOOD,10,TIGER BOSS,B,34,482,56,56,8,A COLLETT,S GRAY,11-10-11,11,1:25.82,5.9,,,TIGER BOSS,,,6.17,101,7.2,58.9,,1:25.82,63.6,59.3,1416,1 1/4,11,10,TIGER BOSS,$40,34,56,MS A COLLETT,S GRAY,8,11-10-11,1:25.82,5.9L,482kg
16/08/2019,6,C4,1400,T,GOOD,3,GREEN STAR,,60,507,56.5,53.5,9,APP WH KOK,J LIM,2-2-01,1,1:22.94,0,,,GREEN STAR,,,6.03,101,4.6,60.3,,1:22.94,67.4,61.5,1414,-,1,3,GREEN STAR,$11,60,53.5,WH KOK,J LIM,9,2-2-01,1:22.94,--,507kg
16/08/2019,6,C4,1400,T,GOOD,4,STREET PARTY,B,56,477,54.5,54.5,3,D MOOR,J PETERS,4-4-02,2,1:22.99,0.3,,,STREET PARTY,,,6,101,8.2,60.6,,1:22.99,66.7,61.4,1415,neck,2,4,STREET PARTY,$23,56,54.5,D MOOR,J PETERS,3,4-4-02,1:22.99,0.3L,477kg
16/08/2019,6,C4,1400,T,GOOD,7,SILVER SKY,WK,54,485,53.5,53.5,4,I SAIFUDIN,J TAN,7-5-03,3,1:23.32,2.3,,,SILVER SKY,,,6.03,101,10,60.3,,1:23.32,66,61.1,1411,2,3,7,SILVER SKY,$68,54,53.5,I SAIFUDIN,J TAN,4,7-5-03,1:23.32,2.3L,485kg
16/08/2019,6,C4,1400,T,GOOD,9,MINGS MAN,"WK, TT",50,462,51.5,51.5,8,K A'ISISUHAIRI,RB MARSH,1-1-04,4,1:23.34,2.5,,,MINGS MAN,,,6.14,101,2.8,59.2,,1:23.34,67.7,60.9,1409,head,4,9,MINGS MAN,$93,50,51.5,K A'ISISUHAIRI,RB MARSH,8,1-1-04,1:23.34,2.5L,462kg
16/08/2019,6,C4,1400,T,GOOD,6,RAPIDASH,TT,54,548,53.5,53.5,2,A COLLETT,C BROWN,6-6-05,5,1:23.49,3.5,,,RAPIDASH,,,6.08,101,10.5,59.7,,1:23.49,65.6,61.1,1415,1,5,6,RAPIDASH,$28,54,53.5,MS A COLLETT,C BROWN,2,6-6-05,1:23.49,3.5L,548kg
16/08/2019,6,C4,1400,T,GOOD,1,BUDDY BUDDY,,66,485,59.5,58.5,5,S NOH,J SAIMEE,9-7-06,6,1:23.65,4.5,,,BUDDY BUDDY,,,6.03,101,2.8,60.3,,1:23.65,65.3,60.8,1411,1,6,1,BUDDY BUDDY,$40,66,58.5,S NOH,J SAIMEE,5,9-7-06,1:23.65,4.5L,485kg
16/08/2019,6,C4,1400,T,GOOD,5,DREAMER LEGEND,WK,54,516,53.5,53.5,7,L BEUZELIN,RB MARSH,8-8-07,7,1:23.78,5.3,,,DREAMER LEGEND,,,6.06,101,7.7,60,,1:23.78,65.6,60.9,1416,3/4,7,5,DREAMER LEGEND,$133,54,53.5,L BEUZELIN,RB MARSH,7,8-8-07,1:23.78,5.25L,516kg
16/08/2019,6,C4,1400,T,GOOD,10,ISTANA,B,48,495,50.5,50.5,6,CC WONG,H TAKAOKA,10-10-08,8,1:23.92,6.3,,,ISTANA,,,5.91,100,6.2,60.9,,1:23.92,65.3,60.8,1415,1,8,10,ISTANA,$174,48,50.5,CC WONG,H TAKAOKA,6,10-10-08,1:23.92,6.25L,495kg
16/08/2019,6,C4,1400,T,GOOD,2,COMMAND ROYALE,"WK, TT",61,460,57,57,1,P MOLONEY,D LOGAN,3-3-09,9,1:23.99,6.8,,,COMMAND ROYALE,,,6.34,101,4.6,57.3,,1:23.99,65.3,60.5,1411,1/2,9,2,COMMAND ROYALE,$61,61,57,P MOLONEY,MS D LOGAN,1,3-3-09,1:23.99,6.75L,460kg
16/08/2019,6,C4,1400,T,GOOD,11,YULONG DREAM,B,48,451,50.5,50,10,CS CHIN,L KHOO,5-9-10,10,1:25.32,14.8,,,YULONG DREAM,,,6.49,101,6.6,56,,1:25.32,67.4,59.9,1419,8,10,11,YULONG DREAM,$436,48,50,CS CHIN,L KHOO,10,5-9-10,1:25.32,14.75L,451kg
16/08/2019,7,C,1700,P,GOOD,5,CHOCOLATS,"B, TT",69,522,56.5,56.5,6,M KELLADY,S BAERTSCHIGER,2-1-01,1,1:45.97,0,,,CHOCOLATS,,,6.46,101,3.6,56.2,,1:45.97,64,58.1,1710,-,1,5,CHOCOLATS,$88,69,56.5,M KELLADY,S BAERTSCHIGER,6,2-1-01,1:45.97,--,522kg
16/08/2019,7,C,1700,P,GOOD,2,WOLF WARRIOR,,73,530,58,58,8,M RODD,HW TAN,7-3-02,2,1:46.00,0.2,,,WOLF WARRIOR,,,6.49,101,6.5,56,,1:46.00,64.9,58.8,1732,head,2,2,WOLF WARRIOR,$11,73,58,M RODD,HW TAN,8,7-3-02,1:46.00,0.2L,530kg
16/08/2019,7,C,1700,P,GOOD,7,MAJESTIC EMPRESS,,68,469,56.5,56.5,4,L BEUZELIN,R LE GRANGE,5-6-03,3,1:46.45,3,,,MAJESTIC EMPRESS,,,6.37,101,7.1,57,,1:46.45,64.6,58.1,1719,2 3/4,3,7,MAJESTIC EMPRESS,$43,68,56.5,L BEUZELIN,R LE GRANGE,4,5-6-03,1:46.45,2.95L,469kg
16/08/2019,7,C,1700,P,GOOD,6,FORESTO,,69,554,56.5,53.5,3,APP WH KOK,DL FREEDMAN,6-5-04,4,1:46.47,3.1,,,FORESTO,,,6.57,101,5.3,55.3,,1:46.47,64,57.8,1711,short head,4,6,FORESTO,$30,69,53.5,WH KOK,DL FREEDMAN,3,6-5-04,1:46.47,3.1L,554kg
16/08/2019,7,C,1700,P,GOOD,9,YULONG HONOR,,52,483,52,49,7,APP T KRISNA,R LE GRANGE,1-2-05,5,1:46.84,5.4,,,YULONG HONOR,,,6.63,101,2.8,54.8,,1:46.84,65.3,57.9,1720,2 1/4,5,9,YULONG HONOR,$148,52,49,T KRISNA,R LE GRANGE,7,1-2-05,1:46.84,5.35L,483kg
16/08/2019,7,C,1700,P,GOOD,3,MIGHTY EMPEROR,B,70,475,58,58,10,V DURIC,R LE GRANGE,11-8-06,6,1:46.91,5.9,,,MIGHTY EMPEROR,,,6.66,101,9.8,54.5,,1:46.91,65.6,58.2,1728,1/2,6,3,MIGHTY EMPEROR,$25,70,58,V DURIC,R LE GRANGE,10,11-8-06,1:46.91,5.85L,475kg
16/08/2019,7,C,1700,P,GOOD,11,MIKCAIPHO,B,50,468,52,49,11,APP CK NG,CT KUAH,3-4-07,7,1:46.91,6,,,MIKCAIPHO,,,6.66,101,5.3,54.5,,1:46.91,64.6,57.9,1720,nose,7,11,MIKCAIPHO,$255,50,49,CK NG,CT KUAH,11,3-4-07,1:46.91,5.95L,468kg
16/08/2019,7,C,1700,P,GOOD,8,CARNELIAN,"B, EM",53,476,52,52,1,CC WONG,H TAKAOKA,10-9-08,8,1:47.23,8,,,CARNELIAN,,,6.69,100,4.4,53.8,,1:47.23,63.3,57.4,1710,2,8,8,CARNELIAN,$185,53,52,CC WONG,H TAKAOKA,1,10-9-08,1:47.23,7.95L,476kg
16/08/2019,7,C,1700,P,GOOD,4,SUPERNOVA,"P, TT",70,487,58,58,9,A COLLETT,RB MARSH,4-7-09,9,1:47.60,10.3,,,SUPERNOVA,,,6.95,101,8.1,52.3,,1:47.60,65.2,57.9,1733,2 1/4,9,4,SUPERNOVA,$58,70,58,MS A COLLETT,RB MARSH,9,4-7-09,1:47.60,10.2L,487kg
16/08/2019,7,C,1700,P,GOOD,10,DIXIELAND ROCK,"B, TT",51,497,52,52.5,2,P MOLONEY,D LOGAN,8-11-10,10,1:47.68,10.8,,,DIXIELAND ROCK,,,6.78,101,6.4,53.6,,1:47.68,64.6,57.6,1723,1/2,10,10,DIXIELAND ROCK,$309,51,52.5,P MOLONEY,MS D LOGAN,2,8-11-10,1:47.68,10.7L,497kg
16/08/2019,7,C,1700,P,GOOD,1,TARGET,"TT, EM",77,535,59.5,59.5,5,R WOODWORTH,D MEAGHER,9-10-11,11,1:47.77,11.3,,,TARGET,,,6.86,101,9.7,52.9,,1:47.77,66.2,57.9,1735,1/2,11,1,TARGET,$54,77,59.5,R WOODWORTH,D MEAGHER,5,9-10-11,1:47.77,11.2L,535kg
16/08/2019,8,C4,1100,P,GOOD,9,YULONG FAST STEED,B,53,512,53,53,3,D MOOR,J PETERS,4-4-01,1,1:05.11,0,,,YULONG FAST STEED,,,6.14,101,7.3,59.2,,1:05.11,67.7,61.5,1114,-,1,9,YULONG FAST STEED,$15,53,53,D MOOR,J PETERS,3,4-4-01,1:05.11,--,512kg
16/08/2019,8,C4,1100,P,GOOD,2,LIM'S KNIGHT,,66,475,59.5,59.5,9,R WOODWORTH,D MEAGHER,3-2-02,2,1:05.17,0.5,,,LIM'S KNIGHT,,,6.2,100,6,58,,1:05.17,68.8,61.5,1116,1/2,2,2,LIM'S KNIGHT,$18,66,59.5,R WOODWORTH,D MEAGHER,9,3-2-02,1:05.17,0.5L,475kg
16/08/2019,8,C4,1100,P,GOOD,8,SUPER WIN,"B, TT",53,477,53,53,6,M KELLADY,HW TAN,1-3-03,3,1:05.59,3,,,SUPER WIN,,,6.31,101,2.3,57.5,,1:05.59,68.1,60.9,1111,2 1/2,3,8,SUPER WIN,$41,53,53,M KELLADY,HW TAN,6,1-3-03,1:05.59,3L,477kg
16/08/2019,8,C4,1100,P,GOOD,1,RED DAWN,TT,67,528,60,57,2,APP WH KOK,S BAERTSCHIGER,6-5-04,4,1:05.67,3.5,,,RED DAWN,,,6.26,100,8.2,57.5,,1:05.67,66.5,60.9,1113,1/2,4,1,RED DAWN,$18,67,57,WH KOK,S BAERTSCHIGER,2,6-5-04,1:05.67,3.5L,528kg
16/08/2019,8,C4,1100,P,GOOD,3,SIERRA CONQUEROR,,65,500,59,57,8,APP J SEE,J TAN,2-1-05,5,1:05.93,5,,,SIERRA CONQUEROR,,,6.6,101,4.6,55,,1:05.93,68.3,60.7,1114,1 1/2,5,3,SIERRA CONQUEROR,$154,65,57,J SEE,J TAN,8,2-1-05,1:05.93,5L,500kg
16/08/2019,8,C4,1100,P,GOOD,10,FLYING YELLOW,"B, TT",51,472,52,49,1,APP T KRISNA,CT KUAH,5-6-06,6,1:06.32,7.3,,,FLYING YELLOW,,,6.31,100,8.2,57,,1:06.32,67,60.1,1109,2 1/4,6,10,FLYING YELLOW,$550,51,49,T KRISNA,CT KUAH,1,5-6-06,1:06.32,7.25L,472kg
16/08/2019,8,C4,1100,P,GOOD,12,LIM'S RHYTHM,"BP, TT",49,485,51,49.5,11,APP M NIZAR,M WALKER,12-9-07,7,1:06.39,7.8,,,LIM'S RHYTHM,,,6.29,101,5.8,57.8,,1:06.39,68,60.1,1110,1/2,7,12,LIM'S RHYTHM,$988,49,49.5,M NIZAR,M WALKER,11,12-9-07,1:06.39,7.75L,485kg
16/08/2019,8,C4,1100,P,GOOD,4,CLASSIFIED,"TT, SR",63,539,58,58,5,P MOLONEY,RB MARSH,8-7-08,8,1:06.73,9.8,,,CLASSIFIED,,,6.75,101,8.9,53.8,,1:06.73,67.8,60.3,1120,2,8,4,CLASSIFIED,$66,63,58,P MOLONEY,RB MARSH,5,8-7-08,1:06.73,9.75L,539kg
16/08/2019,8,C4,1100,P,GOOD,11,HIDDEN PROMISE,,50,487,51.5,50.5,10,MM FIRDAUS,M WALKER,11-12-09,9,1:06.79,10.3,,,HIDDEN PROMISE,,,6.26,100,11,57.5,,1:06.79,65.4,60.3,1121,1/2,9,11,HIDDEN PROMISE,$136,50,50.5,MM FIRDAUS,M WALKER,10,11-12-09,1:06.79,10.25L,487kg
16/08/2019,8,C4,1100,P,GOOD,6,RIVER GOLDEN,,60,446,56.5,56.5,7,CC WONG,ZL MOK,10-11-10,10,1:06.90,11.1,,,RIVER GOLDEN,,,6.34,101,2.9,57.3,,1:06.90,66,60.1,1119,3/4,10,6,RIVER GOLDEN,$498,60,56.5,CC WONG,ZL MOK,7,10-11-10,1:06.90,11L,446kg
16/08/2019,8,C4,1100,P,GOOD,7,METAGROSS,B,56,525,54.5,54.5,12,M ZAKI,KY YOUNG,7-8-11,11,1:06.97,11.6,,,METAGROSS,,,6.55,101,7,55.5,,1:06.97,68.5,60.3,1124,1/2,11,7,METAGROSS,$287,56,54.5,M ZAKI,KY YOUNG,12,7-8-11,1:06.97,11.5L,525kg
16/08/2019,8,C4,1100,P,GOOD,5,WHISTLING WIN,,62,471,57.5,57.5,4,J POWELL,L DRAGON,9-10-12,12,1:10.51,33.1,,,WHISTLING WIN,,,8.91,101,7.6,40.8,,1:10.51,65.1,56.9,1118,21 1/2,12,5,WHISTLING WIN,$64,62,57.5,J POWELL,MS L DRAGON,4,9-10-12,1:10.51,33L,471kg
18/08/2019,1,C5,1100,P,GOOD,2,SUPER EMPEROR,"B, TT",46,556,59,59,4,M KELLADY,HW TAN,2-2-01,1,1:06.15,0,,,SUPER EMPEROR,,,6.49,101,1.9,56,,1:06.15,67.7,60.6,1114,-,1,2,SUPER EMPEROR,$30,46,59,M KELLADY,HW TAN,4,2-2-01,1:06.15,--,556kg
18/08/2019,1,C5,1100,P,GOOD,5,HERO STAR,"B, TT",45,527,58.5,58.5,3,R WOODWORTH,D MEAGHER,1-1-02,2,1:06.18,0.2,,,HERO STAR,,,6.4,101,0.5,56.8,,1:06.18,69.6,60.4,1111,head,2,5,HERO STAR,$13,45,58.5,R WOODWORTH,D MEAGHER,3,1-1-02,1:06.18,0.2L,527kg
18/08/2019,1,C5,1100,P,GOOD,6,DEE MAK MAK,B,44,548,58,57,2,R ZAWARI,M WALKER,4-4-03,3,1:06.75,3.7,,,DEE MAK MAK,,,6.55,101,2.3,55.5,,1:06.75,69.2,59.9,1111,3 1/2,3,6,DEE MAK MAK,$123,44,57,R ZAWARI,M WALKER,2,4-4-03,1:06.75,3.7L,548kg
18/08/2019,1,C5,1100,P,GOOD,7,PAPERBACK TROOPER,B,43,531,57.5,57.5,5,I SAIFUDIN,D MEAGHER,5-5-04,4,1:07.02,5.2,,,PAPERBACK TROOPER,,,6.75,101,6.7,53.8,,1:07.02,68.1,60.1,1118,1 1/2,4,7,PAPERBACK TROOPER,$28,43,57.5,I SAIFUDIN,D MEAGHER,5,5-5-04,1:07.02,5.2L,531kg
18/08/2019,1,C5,1100,P,GOOD,4,ELENA OF AVALOR,B,45,482,58.5,58.5,1,S JOHN,J LIM,9-6-05,5,1:07.33,7.2,,,ELENA OF AVALOR,,,6.63,101,5.8,54.8,,1:07.33,67.7,59.5,1113,2,5,4,ELENA OF AVALOR,$95,45,58.5,S JOHN,J LIM,1,9-6-05,1:07.33,7.2L,482kg
18/08/2019,1,C5,1100,P,GOOD,12,SCOOBY DOOBY DOO,"B, TT",36,485,54,54,7,A COLLETT,M WALKER,11-7-06,6,1:07.58,8.7,,,SCOOBY DOOBY DOO,,,6.66,101,4.6,54.5,,1:07.58,68,59.3,1113,1 1/2,6,12,SCOOBY DOOBY DOO,$71,36,54,MS A COLLETT,M WALKER,7,11-7-06,1:07.58,8.7L,485kg
18/08/2019,1,C5,1100,P,GOOD,8,PEGASUS JUNIOR,"B, TT",43,558,57.5,57.5,9,CC WONG,KY YOUNG,12-12-07,7,1:07.60,8.9,,,PEGASUS JUNIOR,,,6.26,101,7.1,58.1,,1:07.60,67.3,59.6,1120,head,7,8,PEGASUS JUNIOR,$117,43,57.5,CC WONG,KY YOUNG,9,12-12-07,1:07.60,8.9L,558kg
18/08/2019,1,C5,1100,P,GOOD,1,INVISIBLE,BB,46,420,59,57,10,APP S SHAFRIZAL,M CLEMENTS,8-8-08,8,1:07.72,9.7,,,INVISIBLE,,,6.6,100,9.8,54.5,,1:07.72,67.3,59.7,1123,3/4,8,1,INVISIBLE,$39,46,57,S SHAFRIZAL,M CLEMENTS,10,8-8-08,1:07.72,9.65L,420kg
18/08/2019,1,C5,1100,P,GOOD,9,MY MIRACLE,B,40,489,56,56,6,L BEUZELIN,HW TAN,6-9-09,9,1:07.97,11.2,,,MY MIRACLE,,,6.78,101,7.6,53.6,,1:07.97,66.7,59.2,1118,1 1/2,9,9,MY MIRACLE,$50,40,56,L BEUZELIN,HW TAN,6,6-9-09,1:07.97,11.15L,489kg
18/08/2019,1,C5,1100,P,GOOD,3,ASIA SPIRIT,,45,542,58.5,57.5,11,S NOH,D KOH,3-3-10,10,1:08.15,12.2,,,ASIA SPIRIT,,,7.33,101,3.4,49.6,,1:08.15,68.5,59.1,1118,1,10,3,ASIA SPIRIT,$332,45,57.5,S NOH,D KOH,11,3-3-10,1:08.15,12.15L,542kg
18/08/2019,1,C5,1100,P,GOOD,11,HEE'S FORTE,"P, TT",36,498,54,50,8,APP F YUSOFF,J SAIMEE,10-11-11,11,1:08.41,13.7,,,HEE'S FORTE,,,7.01,101,6.2,51.8,,1:08.41,66.2,58.7,1117,1 1/2,11,11,HEE'S FORTE,$276,36,50,F YUSOFF,J SAIMEE,8,10-11-11,1:08.41,13.65L,498kg
18/08/2019,1,C5,1100,P,GOOD,10,THOTH WARRIOR,"B, TT",40,486,56,55,12,TH KOH,J LIM,7-10-12,12,1:08.49,14.2,,,THOTH WARRIOR,,,6.89,101,8.8,52.7,,1:08.49,67.4,59.2,1126,1/2,12,10,THOTH WARRIOR,$88,40,55,TH KOH,J LIM,12,7-10-12,1:08.49,14.15L,486kg
18/08/2019,2,RM,1000,P,GOOD,10,UNIVERSAL EMPIRE,,0,544,52.5,53,8,L BEUZELIN,HW TAN,1-1-01,1,0:59.75,0,,,UNIVERSAL EMPIRE,,,6.34,101,1.1,57.3,,59.75,70.2,61.3,1019,-,1,10,UNIVERSAL EMPIRE,$30,--,53,L BEUZELIN,HW TAN,8,1-1-01,0:59.75,--,544kg
18/08/2019,2,RM,1000,P,GOOD,2,BEER GARDEN,EM,0,470,52.5,50.5,10,APP J SEE,ZL MOK,3-3-02,2,0:59.97,1.3,,,BEER GARDEN,,,6.43,101,3.4,56.5,,59.97,70.2,61.3,1023,1 1/4,2,2,BEER GARDEN,$12,--,50.5,J SEE,ZL MOK,10,3-3-02,0:59.97,1.25L,470kg
18/08/2019,2,RM,1000,P,GOOD,7,QIJI DIAMOND,BB,0,459,52.5,50,1,APP WH KOK,D LOGAN,5-4-03,3,1:00.04,1.8,,,QIJI DIAMOND,,,6.29,101,4.8,57.8,,1:00.04,69.6,60.6,1013,1/2,3,7,QIJI DIAMOND,$32,--,50,WH KOK,MS D LOGAN,1,5-4-03,1:00.04,1.75L,459kg
18/08/2019,2,RM,1000,P,GOOD,6,GOLD COAST,,0,460,52.5,52.5,2,S JOHN,J LIM,2-2-04,4,1:00.34,3.6,,,GOLD COAST,,,6.52,100,1.5,55.2,,1:00.34,70.4,60.4,1014,1 3/4,4,6,GOLD COAST,$79,--,52.5,S JOHN,J LIM,2,2-2-04,1:00.34,3.5L,460kg
18/08/2019,2,RM,1000,P,GOOD,4,FAST AND FEARLESS,,0,473,52.5,52.5,3,D MOOR,J PETERS,6-6-05,5,1:00.59,5.1,,,FAST AND FEARLESS,,,6.43,100,5.7,55.9,,1:00.59,68.7,60.5,1019,1 1/2,5,4,FAST AND FEARLESS,$74,--,52.5,D MOOR,J PETERS,3,6-6-05,1:00.59,5L,473kg
18/08/2019,2,RM,1000,P,GOOD,11,UPGRADED,,0,528,52.5,52.5,9,JP VAN DER MERWE,J SAIMEE,12-7-06,6,1:00.65,5.6,,,UPGRADED,,,6.55,101,2.5,55.5,,1:00.65,69.2,60.0,1013,1/2,6,11,UPGRADED,$173,--,52.5,JP VD MERWE,J SAIMEE,9,12-7-06,1:00.65,5.5L,528kg
18/08/2019,2,RM,1000,P,GOOD,12,YAKETY YAK,BB,44,435,51,51,5,I SAIFUDIN,J LIM,4-5-07,7,1:01.14,8.6,,,YAKETY YAK,,,6.72,101,7.4,54.1,,1:01.14,68.7,59.9,1020,3,7,12,YAKETY YAK,$264,44,51,I SAIFUDIN,J LIM,5,4-5-07,1:01.14,8.5L,435kg
